ProductId,diamond_gold_18k,diamond_gold_14k,diamond_plat_900,diamond_gold_10k,cz_gold_18k,cz_gold_14k,cz_plat_900,cz_gold_10k
455," 69,120,000 "," 60,330,000 "," 78,100,000 ", -   ," 44,110,000 "," 35,310,000 "," 52,730,000 ", -   
456," 41,010,000 "," 31,860,000 ", -   , -   ," 39,780,000 "," 30,640,000 ", -   , -   
457," 66,260,000 "," 57,770,000 ", -   , -   ," 47,100,000 "," 38,610,000 ", -   , -   
458," 54,430,000 "," 42,880,000 "," 27,500,000 ", -   ," 48,100,000 "," 36,550,000 "," 26,130,000 ", -   
459," 41,230,000 "," 36,250,000 "," 45,000,000 ", -   ," 24,680,000 "," 19,700,000 "," 28,340,000 ", -   
460," 30,080,000 "," 27,420,000 "," 34,370,000 ", -   ," 18,620,000 "," 15,950,000 "," 22,790,000 ", -   
461," 33,250,000 "," 30,080,000 "," 34,710,000 ", -   ," 15,960,000 "," 13,100,000 "," 17,450,000 ", -   
462," 26,650,000 "," 24,060,000 "," 29,730,000 ", -   ," 14,490,000 "," 12,150,000 "," 16,180,000 ", -   
463," 25,220,000 "," 22,620,000 "," 29,360,000 ", -   ," 12,420,000 "," 9,830,000 "," 16,380,000 ", -   
464," 38,970,000 "," 37,170,000 "," 42,320,000 ", -   ," 10,050,000 "," 8,260,000 "," 13,230,000 ", -   
465," 45,390,000 "," 42,250,000 "," 48,760,000 ", -   ," 12,090,000 "," 8,960,000 "," 15,290,000 ", -   
466," 34,500,000 "," 29,950,000 "," 39,690,000 ", -   ," 20,670,000 "," 16,570,000 "," 23,940,000 ", -   
467," 20,880,000 "," 18,380,000 "," 23,620,000 ", -   ," 14,120,000 "," 11,870,000 "," 15,760,000 ", -   
468," 26,270,000 "," 23,650,000 "," 29,690,000 ", -   ," 11,600,000 "," 8,980,000 "," 14,840,000 ", -   
469," 26,420,000 "," 23,490,000 "," 29,660,000 ", -   ," 11,120,000 "," 8,190,000 "," 14,190,000 ", -   
470," 17,530,000 "," 14,660,000 "," 22,120,000 ", -   ," 13,720,000 "," 10,850,000 "," 18,130,000 ", -   
471," 43,600,000 "," 40,980,000 "," 47,850,000 ", -   ," 15,070,000 "," 12,450,000 "," 19,140,000 ", -   
472," 21,040,000 "," 15,980,000 ", -   , -   ," 17,630,000 "," 12,570,000 ", -   , -   
473," 21,720,000 "," 19,210,000 ", -   , -   ," 14,090,000 "," 11,590,000 ", -   , -   
474," 20,900,000 "," 18,150,000 "," 25,320,000 ", -   ," 15,320,000 "," 12,570,000 "," 19,560,000 ", -   
475," 32,400,000 "," 28,600,000 "," 36,010,000 ", -   ," 21,660,000 "," 17,860,000 "," 25,150,000 ", -   
476," 26,860,000 "," 23,300,000 "," 31,350,000 ", -   ," 17,660,000 "," 14,100,000 "," 22,030,000 ", -   
477," 28,790,000 "," 23,300,000 "," 32,870,000 ", -   ," 25,390,000 "," 19,900,000 "," 29,300,000 ", -   
478," 59,750,000 "," 57,240,000 "," 63,080,000 ", -   ," 19,970,000 "," 17,460,000 "," 23,180,000 ", -   
479," 15,800,000 "," 12,490,000 "," 19,050,000 ", -   ," 14,070,000 "," 10,770,000 "," 17,320,000 ", -   
480," 58,940,000 "," 52,460,000 "," 62,580,000 ", -   ," 33,420,000 "," 26,940,000 "," 36,940,000 ", -   
481," 18,760,000 "," 14,840,000 "," 23,530,000 ", -   ," 16,400,000 "," 12,480,000 "," 20,980,000 ", -   
482," 24,530,000 "," 21,720,000 ", -   , -   ," 15,690,000 "," 12,880,000 ", -   , -   
483," 31,010,000 "," 26,680,000 ", -   , -   ," 23,460,000 "," 19,140,000 ", -   , -   
484," 24,530,000 "," 19,980,000 ", -   , -   ," 21,810,000 "," 17,260,000 ", -   , -   
485," 22,090,000 "," 17,360,000 ", -   , -   ," 21,100,000 "," 16,370,000 ", -   , -   
486," 24,440,000 "," 19,790,000 ", -   , -   ," 22,210,000 "," 17,570,000 ", -   , -   
487," 31,490,000 "," 28,550,000 "," 40,380,000 ", -   ," 14,730,000 "," 11,790,000 "," 23,500,000 ", -   
488," 17,680,000 "," 13,910,000 "," 22,620,000 ", -   ," 13,920,000 "," 10,150,000 "," 18,680,000 ", -   
489," 19,210,000 "," 16,170,000 "," 22,710,000 ", -   ," 11,270,000 "," 8,220,000 "," 14,590,000 ", -   
490," 30,950,000 "," 27,610,000 ", -   , -   ," 15,720,000 "," 12,380,000 ", -   , -   
491," 24,910,000 "," 21,870,000 "," 28,660,000 ", -   ," 11,380,000 "," 8,340,000 "," 14,950,000 ", -   
492," 25,140,000 "," 22,710,000 "," 29,510,000 ", -   ," 12,080,000 "," 9,660,000 "," 16,280,000 ", -   
493," 40,640,000 "," 37,260,000 "," 47,060,000 ", -   ," 12,420,000 "," 9,040,000 "," 18,660,000 ", -   
494," 28,130,000 "," 24,800,000 "," 32,600,000 ", -   ," 13,520,000 "," 10,180,000 "," 17,810,000 ", -   
495," 23,310,000 "," 19,960,000 "," 27,970,000 ", -   ," 12,900,000 "," 9,540,000 "," 17,370,000 ", -   
496," 22,560,000 "," 20,310,000 ", -   , -   ," 11,430,000 "," 9,390,000 ", -   , -   
497," 7,680,000 "," 5,600,000 "," 10,610,000 ", -   ," 7,680,000 "," 5,600,000 "," 10,610,000 ", -   
498," 19,190,000 "," 17,270,000 "," 22,660,000 ", -   ," 8,770,000 "," 6,860,000 "," 12,070,000 ", -   
499," 22,640,000 "," 19,180,000 ", -   , -   ," 13,170,000 "," 9,720,000 ", -   , -   
500," 21,580,000 "," 19,840,000 ", -   , -   ," 8,310,000 "," 6,570,000 ", -   , -   
501," 18,610,000 "," 16,550,000 "," 21,930,000 ", -   ," 9,140,000 "," 7,090,000 "," 12,290,000 ", -   
502," 26,620,000 "," 24,410,000 ", -   , -   ," 9,760,000 "," 7,540,000 ", -   , -   
503," 30,520,000 "," 28,160,000 "," 35,040,000 ", -   ," 10,260,000 "," 7,900,000 "," 14,600,000 ", -   
504," 7,460,000 "," 5,430,000 "," 10,430,000 ", -   ," 7,460,000 "," 5,430,000 "," 10,430,000 ", -   
505," 57,540,000 "," 51,890,000 ", -   , -   ," 29,500,000 "," 23,850,000 ", -   , -   
506," 34,410,000 "," 30,810,000 ", -   , -   ," 17,100,000 "," 13,510,000 ", -   , -   
507," 25,600,000 "," 23,170,000 ", -   , -   ," 10,330,000 "," 7,900,000 ", -   , -   
508," 16,470,000 "," 14,840,000 ", -   , -   ," 7,960,000 "," 6,330,000 ", -   , -   
509," 15,280,000 "," 14,050,000 "," 18,500,000 ", -   ," 6,770,000 "," 5,540,000 "," 9,810,000 ", -   
510," 18,010,000 "," 16,340,000 "," 20,680,000 ", -   ," 8,070,000 "," 6,400,000 "," 10,560,000 ", -   
511," 45,780,000 "," 43,380,000 ", -   , -   ," 18,540,000 "," 16,140,000 ", -   , -   
512," 29,030,000 "," 24,030,000 ", -   , -   ," 16,520,000 "," 11,520,000 ", -   , -   
513," 22,450,000 "," 18,900,000 "," 27,960,000 ", -   ," 13,460,000 "," 9,910,000 "," 18,790,000 ", -   
514," 29,740,000 "," 25,970,000 ", -   , -   ," 15,950,000 "," 12,180,000 ", -   , -   
515," 25,490,000 "," 22,220,000 ", -   , -   ," 12,700,000 "," 9,430,000 ", -   , -   
516," 47,710,000 "," 42,740,000 ", -   , -   ," 25,740,000 "," 20,760,000 ", -   , -   
517," 8,510,000 "," 6,130,000 "," 11,710,000 ", -   ," 8,510,000 "," 6,130,000 "," 11,710,000 ", -   
518," 11,490,000 "," 8,060,000 "," 15,670,000 ", -   ," 11,490,000 "," 8,060,000 "," 15,670,000 ", -   
519," 40,090,000 "," 36,390,000 ", -   , -   ," 17,250,000 "," 13,540,000 ", -   , -   
520," 37,580,000 "," 35,200,000 ", -   , -   ," 11,360,000 "," 8,970,000 ", -   , -   
521," 25,030,000 "," 23,420,000 "," 28,350,000 ", -   ," 9,260,000 "," 7,660,000 "," 12,410,000 ", -   
522," 12,960,000 "," 10,500,000 "," 15,470,000 ", -   ," 12,670,000 "," 10,220,000 "," 14,800,000 ", -   
523," 18,170,000 "," 14,160,000 "," 21,840,000 ", -   ," 17,890,000 "," 13,880,000 "," 21,560,000 ", -   
524," 9,730,000 "," 7,430,000 "," 12,680,000 ", -   ," 9,730,000 "," 7,430,000 "," 12,680,000 ", -   
525," 17,210,000 "," 13,670,000 ", -   , -   ," 16,780,000 "," 13,240,000 ", -   , -   
526," 11,450,000 "," 8,310,000 "," 14,410,000 ", -   ," 11,450,000 "," 8,310,000 "," 14,410,000 ", -   
527," 21,840,000 "," 15,440,000 "," 25,510,000 ", -   ," 21,840,000 "," 15,440,000 "," 25,510,000 ", -   
528," 17,990,000 "," 12,790,000 "," 21,610,000 ", -   ," 17,990,000 "," 12,790,000 "," 21,610,000 ", -   
529," 10,390,000 "," 8,400,000 "," 12,110,000 ", -   ," 10,390,000 "," 8,400,000 "," 12,110,000 ", -   
530," 12,280,000 "," 8,590,000 "," 16,430,000 ", -   ," 12,280,000 "," 8,590,000 "," 16,430,000 ", -   
531," 20,830,000 "," 17,070,000 "," 24,800,000 ", -   ," 19,740,000 "," 15,980,000 "," 23,710,000 ", -   
532," 17,670,000 "," 13,540,000 "," 21,290,000 ", -   ," 17,670,000 "," 13,540,000 "," 21,290,000 ", -   
533," 15,130,000 "," 12,030,000 "," 18,960,000 ", -   ," 14,290,000 "," 11,190,000 "," 17,650,000 ", -   
534," 11,520,000 "," 8,090,000 "," 15,440,000 ", -   ," 11,520,000 "," 8,090,000 "," 15,440,000 ", -   
535," 15,800,000 "," 11,000,000 "," 19,040,000 ", -   ," 15,800,000 "," 11,000,000 "," 19,040,000 ", -   
536," 15,600,000 "," 10,860,000 "," 18,800,000 ", -   ," 15,600,000 "," 10,860,000 "," 18,800,000 ", -   
537," 7,710,000 "," 5,600,000 "," 10,490,000 ", -   ," 7,710,000 "," 5,600,000 "," 10,490,000 ", -   
538," 13,400,000 "," 10,770,000 "," 17,290,000 ", -   ," 13,020,000 "," 10,390,000 "," 16,910,000 ", -   
539," 17,350,000 "," 11,950,000 ", -   , -   ," 17,350,000 "," 11,950,000 ", -   , -   
540," 12,040,000 "," 8,630,000 "," 16,040,000 ", -   ," 11,610,000 "," 8,200,000 "," 15,600,000 ", -   
541," 15,720,000 "," 11,710,000 "," 18,980,000 ", -   ," 15,720,000 "," 11,710,000 "," 18,980,000 ", -   
542," 19,480,000 "," 16,280,000 "," 24,340,000 ", -   ," 16,480,000 "," 13,280,000 "," 21,160,000 ", -   
543," 12,740,000 "," 9,380,000 "," 16,590,000 ", -   ," 12,740,000 "," 9,380,000 "," 16,590,000 ", -   
544," 9,500,000 "," 7,020,000 "," 12,730,000 ", -   ," 9,070,000 "," 6,590,000 "," 12,300,000 ", -   
545," 19,020,000 "," 15,060,000 "," 22,920,000 ", -   ," 19,020,000 "," 15,060,000 "," 22,920,000 ", -   
546," 30,690,000 "," 25,360,000 "," 34,580,000 ", -   ," 24,010,000 "," 18,670,000 "," 27,720,000 ", -   
547," 13,530,000 "," 10,320,000 "," 17,780,000 ", -   ," 12,500,000 "," 9,280,000 "," 16,750,000 ", -   
548," 22,520,000 "," 18,950,000 "," 24,300,000 ", -   ," 17,010,000 "," 13,790,000 "," 18,810,000 ", -   
549," 13,490,000 "," 10,650,000 "," 17,820,000 ", -   ," 13,490,000 "," 10,650,000 "," 17,820,000 ", -   
550," 19,090,000 "," 14,540,000 "," 23,570,000 ", -   ," 18,540,000 "," 13,990,000 "," 23,020,000 ", -   
551," 11,590,000 "," 9,120,000 "," 15,310,000 ", -   ," 10,570,000 "," 8,100,000 "," 14,290,000 ", -   
552," 13,230,000 "," 10,520,000 "," 17,530,000 ", -   ," 11,830,000 "," 9,110,000 "," 16,120,000 ", -   
553," 17,320,000 "," 13,730,000 "," 21,000,000 ", -   ," 16,820,000 "," 13,230,000 "," 20,500,000 ", -   
554," 19,540,000 "," 13,390,000 ", -   , -   ," 18,630,000 "," 12,480,000 ", -   , -   
555," 17,050,000 "," 14,100,000 "," 21,530,000 ", -   ," 15,140,000 "," 12,200,000 "," 19,620,000 ", -   
556," 21,530,000 "," 17,400,000 "," 25,490,000 ", -   ," 19,530,000 "," 15,400,000 "," 23,310,000 ", -   
557," 18,670,000 "," 14,550,000 "," 22,040,000 ", -   ," 17,670,000 "," 13,560,000 "," 21,050,000 ", -   
558," 21,970,000 "," 17,770,000 "," 26,060,000 ", -   ," 19,970,000 "," 15,770,000 "," 23,880,000 ", -   
559," 23,390,000 "," 16,670,000 "," 27,070,000 ", -   ," 23,390,000 "," 16,670,000 "," 27,070,000 ", -   
560," 22,050,000 "," 16,910,000 "," 25,900,000 ", -   ," 22,050,000 "," 16,910,000 "," 25,900,000 ", -   
561," 16,160,000 "," 12,720,000 "," 20,300,000 ", -   ," 15,460,000 "," 12,020,000 "," 19,100,000 ", -   
562," 21,600,000 "," 15,660,000 "," 26,110,000 ", -   ," 20,650,000 "," 14,710,000 "," 25,160,000 ", -   
563," 25,730,000 "," 20,070,000 "," 30,000,000 ", -   ," 24,370,000 "," 18,710,000 "," 28,640,000 ", -   
564," 20,520,000 "," 15,180,000 "," 23,520,000 ", -   ," 19,140,000 "," 13,810,000 "," 22,140,000 ", -   
565," 27,220,000 "," 21,610,000 "," 31,000,000 ", -   ," 21,670,000 "," 16,060,000 "," 25,450,000 ", -   
566," 28,260,000 "," 23,100,000 "," 32,310,000 ", -   ," 18,390,000 "," 13,220,000 "," 22,440,000 ", -   
567," 29,500,000 "," 25,800,000 "," 33,920,000 ", -   ," 19,630,000 "," 15,930,000 "," 23,880,000 ", -   
568," 18,460,000 "," 15,410,000 "," 23,130,000 ", -   ," 13,860,000 "," 10,820,000 "," 18,360,000 ", -   
569," 28,770,000 "," 25,580,000 "," 33,560,000 ", -   ," 14,550,000 "," 11,360,000 "," 19,160,000 ", -   
570," 22,270,000 "," 18,580,000 "," 24,130,000 ", -   ," 17,360,000 "," 14,030,000 "," 19,240,000 ", -   
571," 23,110,000 "," 19,910,000 "," 26,240,000 ", -   ," 17,920,000 "," 15,030,000 "," 20,960,000 ", -   
572," 21,760,000 "," 16,890,000 ", -   , -   ," 20,940,000 "," 16,070,000 ", -   , -   
573," 28,310,000 "," 22,740,000 "," 32,550,000 ", -   ," 24,170,000 "," 18,600,000 "," 28,410,000 ", -   
574," 28,280,000 "," 22,850,000 "," 32,460,000 ", -   ," 23,550,000 "," 18,120,000 "," 27,730,000 ", -   
575," 43,970,000 "," 38,790,000 "," 47,080,000 ", -   ," 23,420,000 "," 18,750,000 "," 26,490,000 ", -   
576," 24,010,000 "," 18,860,000 "," 28,360,000 ", -   ," 19,420,000 "," 14,260,000 "," 23,590,000 ", -   
577," 29,560,000 "," 24,070,000 "," 32,610,000 ", -   ," 19,780,000 "," 14,290,000 "," 22,830,000 ", -   
578," 29,200,000 "," 24,680,000 "," 33,980,000 ", -   ," 21,330,000 "," 16,810,000 "," 25,940,000 ", -   
579," 21,070,000 "," 16,250,000 "," 25,240,000 ", -   ," 18,390,000 "," 13,560,000 "," 22,380,000 ", -   
580," 19,010,000 "," 14,090,000 "," 22,900,000 ", -   ," 17,430,000 "," 12,510,000 "," 21,320,000 ", -   
581," 42,230,000 "," 37,110,000 "," 46,250,000 ", -   ," 21,970,000 "," 16,850,000 "," 25,870,000 ", -   
582," 32,340,000 "," 26,880,000 "," 35,970,000 ", -   ," 24,160,000 "," 18,700,000 "," 27,680,000 ", -   
583," 16,640,000 "," 11,490,000 "," 20,150,000 ", -   ," 15,490,000 "," 10,340,000 "," 18,990,000 ", -   
584," 29,330,000 "," 23,960,000 "," 33,800,000 ", -   ," 20,360,000 "," 14,990,000 "," 24,650,000 ", -   
585," 21,250,000 "," 16,140,000 "," 25,260,000 ", -   ," 19,970,000 "," 14,870,000 "," 23,980,000 ", -   
586," 62,000,000 "," 53,430,000 "," 66,170,000 ", -   ," 34,250,000 "," 25,680,000 "," 38,310,000 ", -   
587," 25,670,000 "," 21,430,000 "," 29,790,000 ", -   ," 18,110,000 "," 13,870,000 "," 22,050,000 ", -   
588," 40,140,000 "," 34,270,000 "," 44,930,000 ", -   ," 25,650,000 "," 19,780,000 "," 30,330,000 ", -   
589," 23,430,000 "," 19,560,000 "," 27,700,000 ", -   ," 18,660,000 "," 14,790,000 "," 22,750,000 ", -   
590," 48,350,000 "," 41,930,000 "," 52,450,000 ", -   ," 27,530,000 "," 21,120,000 "," 31,520,000 ", -   
591," 25,260,000 "," 19,960,000 "," 28,550,000 ", -   ," 18,440,000 "," 13,140,000 "," 21,550,000 ", -   
592," 25,320,000 "," 18,910,000 "," 29,090,000 ", -   ," 21,490,000 "," 15,080,000 "," 25,090,000 ", -   
593," 53,790,000 "," 48,260,000 "," 58,290,000 ", -   ," 33,470,000 "," 27,940,000 "," 37,860,000 ", -   
594," 21,530,000 "," 15,680,000 "," 25,970,000 ", -   ," 20,290,000 "," 14,450,000 "," 24,740,000 ", -   
595," 14,730,000 "," 11,710,000 "," 18,430,000 ", -   ," 13,960,000 "," 10,940,000 "," 17,200,000 ", -   
596," 20,450,000 "," 14,970,000 "," 23,500,000 ", -   ," 19,500,000 "," 14,020,000 "," 22,540,000 ", -   
597," 15,380,000 "," 11,540,000 "," 18,670,000 ", -   ," 13,990,000 "," 10,150,000 "," 17,280,000 ", -   
598," 25,130,000 "," 21,310,000 "," 28,980,000 ", -   ," 16,640,000 "," 12,810,000 "," 20,310,000 ", -   
599," 27,070,000 "," 22,550,000 "," 30,520,000 ", -   ," 19,060,000 "," 14,550,000 "," 22,340,000 ", -   
600," 32,450,000 "," 24,620,000 "," 36,800,000 ", -   ," 27,360,000 "," 19,530,000 "," 31,540,000 ", -   
601," 24,200,000 "," 20,560,000 "," 28,050,000 ", -   ," 17,650,000 "," 14,370,000 "," 20,160,000 ", -   
602," 26,830,000 "," 21,590,000 "," 30,910,000 ", -   ," 18,290,000 "," 13,050,000 "," 22,190,000 ", -   
603," 14,690,000 "," 11,490,000 "," 18,850,000 ", -   ," 12,250,000 "," 9,050,000 "," 16,230,000 ", -   
604," 21,920,000 "," 16,860,000 "," 25,710,000 ", -   ," 18,570,000 "," 13,500,000 "," 22,180,000 ", -   
605," 23,370,000 "," 17,920,000 "," 26,720,000 ", -   ," 18,740,000 "," 13,290,000 "," 21,910,000 ", -   
606," 16,320,000 "," 12,710,000 "," 20,830,000 ", -   ," 13,430,000 "," 9,820,000 "," 17,760,000 ", -   
607," 18,430,000 "," 13,420,000 "," 22,380,000 ", -   ," 17,740,000 "," 12,730,000 "," 21,690,000 ", -   
608," 20,250,000 "," 16,930,000 "," 24,520,000 ", -   ," 12,780,000 "," 9,470,000 "," 16,880,000 ", -   
609," 59,600,000 "," 53,690,000 "," 63,850,000 ", -   ," 34,620,000 "," 28,710,000 "," 38,770,000 ", -   
610," 49,010,000 "," 43,990,000 "," 53,290,000 ", -   ," 27,500,000 "," 22,480,000 "," 31,670,000 ", -   
611," 37,680,000 "," 32,870,000 "," 41,370,000 ", -   ," 26,960,000 "," 22,150,000 "," 30,540,000 ", -   
612," 42,140,000 "," 36,660,000 "," 46,340,000 ", -   ," 30,130,000 "," 24,640,000 "," 34,210,000 ", -   
613," 28,230,000 "," 23,800,000 "," 31,680,000 ", -   ," 20,950,000 "," 16,520,000 "," 24,230,000 ", -   
614," 35,030,000 "," 29,350,000 "," 38,750,000 ", -   ," 24,990,000 "," 19,320,000 "," 28,610,000 ", -   
615," 24,140,000 "," 20,090,000 "," 28,180,000 ", -   ," 19,530,000 "," 15,480,000 "," 23,390,000 ", -   
616," 23,570,000 "," 17,650,000 "," 28,070,000 ", -   ," 22,440,000 "," 16,520,000 "," 26,940,000 ", -   
617," 19,870,000 "," 16,890,000 "," 23,540,000 ", -   ," 17,870,000 "," 14,880,000 "," 21,360,000 ", -   
618," 19,680,000 "," 15,630,000 "," 23,870,000 ", -   ," 19,110,000 "," 15,060,000 "," 23,300,000 ", -   
619," 22,550,000 "," 18,810,000 "," 26,320,000 ", -   ," 18,400,000 "," 14,660,000 "," 21,990,000 ", -   
620," 42,810,000 "," 37,670,000 ", -   , -   ," 30,810,000 "," 25,670,000 ", -   , -   
621," 21,300,000 "," 17,240,000 ", -   , -   ," 20,200,000 "," 16,140,000 ", -   , -   
622," 26,560,000 "," 22,460,000 ", -   , -   ," 20,350,000 "," 16,250,000 ", -   , -   
623," 44,090,000 "," 38,720,000 "," 48,130,000 ", -   ," 29,030,000 "," 23,650,000 "," 32,950,000 ", -   
624," 17,080,000 "," 13,190,000 "," 20,420,000 ", -   ," 16,000,000 "," 12,120,000 "," 19,340,000 ", -   
625," 19,260,000 "," 14,980,000 ", -   , -   ," 18,850,000 "," 14,570,000 ", -   , -   
626," 13,640,000 "," 10,940,000 "," 17,610,000 ", -   ," 13,210,000 "," 10,510,000 "," 17,180,000 ", -   
627," 21,870,000 "," 17,560,000 "," 24,890,000 ", -   ," 17,140,000 "," 12,830,000 "," 20,170,000 ", -   
628," 28,790,000 "," 23,590,000 "," 32,630,000 ", -   ," 16,940,000 "," 11,740,000 "," 20,600,000 ", -   
629," 26,670,000 "," 20,610,000 "," 30,730,000 ", -   ," 23,010,000 "," 16,950,000 "," 26,890,000 ", -   
630," 24,500,000 "," 19,160,000 ", -   , -   ," 22,930,000 "," 17,580,000 ", -   , -   
631," 36,710,000 "," 31,800,000 "," 40,800,000 ", -   ," 28,670,000 "," 23,760,000 "," 32,640,000 ", -   
632," 19,840,000 "," 15,900,000 "," 24,550,000 ", -   ," 17,280,000 "," 13,330,000 "," 21,370,000 ", -   
633," 17,220,000 "," 11,820,000 "," 20,130,000 ", -   ," 17,220,000 "," 11,820,000 "," 20,130,000 ", -   
634," 31,470,000 "," 26,080,000 ", -   , -   ," 20,890,000 "," 15,500,000 ", -   , -   
635," 36,820,000 "," 31,650,000 "," 40,680,000 ", -   ," 21,540,000 "," 16,360,000 "," 25,210,000 ", -   
636," 29,410,000 "," 23,690,000 "," 33,630,000 ", -   ," 23,360,000 "," 17,650,000 "," 27,400,000 ", -   
637," 32,580,000 "," 27,680,000 "," 36,790,000 ", -   ," 24,640,000 "," 19,750,000 "," 28,740,000 ", -   
638," 23,890,000 "," 19,050,000 "," 28,440,000 ", -   ," 20,130,000 "," 15,290,000 "," 24,500,000 ", -   
639," 34,170,000 "," 26,530,000 ", -   , -   ," 27,770,000 "," 20,130,000 ", -   , -   
640," 32,680,000 "," 28,720,000 "," 37,060,000 ", -   ," 19,260,000 "," 15,300,000 "," 23,460,000 ", -   
641," 43,660,000 "," 38,050,000 "," 48,350,000 ", -   ," 30,320,000 "," 24,720,000 "," 34,910,000 ", -   
642," 41,960,000 "," 37,410,000 "," 46,790,000 ", -   ," 27,440,000 "," 22,890,000 "," 32,160,000 ", -   
643," 24,550,000 "," 19,790,000 "," 28,200,000 ", -   ," 20,560,000 "," 15,810,000 "," 24,040,000 ", -   
644," 36,700,000 "," 31,860,000 "," 40,760,000 ", -   ," 26,250,000 "," 21,420,000 "," 30,200,000 ", -   
645," 25,590,000 "," 19,950,000 "," 29,750,000 ", -   ," 25,590,000 "," 19,950,000 "," 29,750,000 ", -   
646," 27,540,000 "," 22,330,000 "," 31,360,000 ", -   ," 23,480,000 "," 18,270,000 "," 27,120,000 ", -   
647," 54,970,000 "," 51,120,000 "," 58,850,000 ", -   ," 23,400,000 "," 19,550,000 "," 27,160,000 ", -   
648," 61,260,000 "," 55,890,000 "," 65,740,000 ", -   ," 22,780,000 "," 17,400,000 "," 27,070,000 ", -   
649," 31,900,000 "," 25,950,000 "," 36,740,000 ", -   ," 25,690,000 "," 19,730,000 "," 30,420,000 ", -   
650," 31,130,000 "," 23,400,000 "," 35,150,000 ", -   ," 23,500,000 "," 15,770,000 "," 27,340,000 ", -   
651," 22,010,000 "," 18,220,000 "," 25,800,000 ", -   ," 16,400,000 "," 12,610,000 "," 20,010,000 ", -   
652," 40,070,000 "," 31,190,000 "," 44,340,000 ", -   ," 30,880,000 "," 22,000,000 "," 34,970,000 ", -   
653," 10,690,000 "," 8,120,000 ", -   , -   ," 10,690,000 "," 8,120,000 ", -   , -   
654," 19,480,000 "," 15,340,000 ", -   , -   ," 18,390,000 "," 14,240,000 ", -   , -   
655," 10,070,000 "," 7,580,000 ", -   , -   ," 9,750,000 "," 7,260,000 ", -   , -   
656," 25,750,000 "," 21,970,000 ", -   , -   ," 14,000,000 "," 10,220,000 ", -   , -   
657," 15,960,000 "," 12,040,000 ", -   , -   ," 15,710,000 "," 11,790,000 ", -   , -   
658," 13,830,000 "," 11,020,000 ", -   , -   ," 13,580,000 "," 10,770,000 ", -   , -   
659," 11,280,000 "," 8,680,000 ", -   , -   ," 11,030,000 "," 8,430,000 ", -   , -   
660," 11,010,000 "," 9,110,000 ", -   , -   ," 10,430,000 "," 8,540,000 ", -   , -   
661," 6,020,000 "," 4,840,000 ", -   , -   ," 6,020,000 "," 4,840,000 ", -   , -   
662," 12,490,000 "," 10,050,000 ", -   , -   ," 11,740,000 "," 9,310,000 ", -   , -   
663," 33,600,000 "," 29,330,000 ", -   , -   ," 20,510,000 "," 16,240,000 ", -   , -   
664," 19,880,000 "," 18,580,000 "," 22,420,000 ", -   ," 9,940,000 "," 8,640,000 "," 12,300,000 ", -   
665," 26,890,000 "," 23,860,000 "," 28,220,000 ", -   ," 15,390,000 "," 12,660,000 "," 16,770,000 ", -   
666," 18,630,000 "," 16,220,000 ", -   , -   ," 12,650,000 "," 10,240,000 ", -   , -   
667," 27,210,000 "," 21,550,000 "," 31,050,000 ", -   ," 23,800,000 "," 18,130,000 "," 27,640,000 ", -   
668," 27,850,000 "," 22,490,000 "," 31,770,000 ", -   ," 17,400,000 "," 12,050,000 "," 21,150,000 ", -   
669," 32,270,000 "," 27,420,000 ", -   , -   ," 22,450,000 "," 17,590,000 ", -   , -   
670," 33,030,000 "," 28,350,000 "," 37,970,000 ", -   ," 22,110,000 "," 17,430,000 "," 26,870,000 ", -   
671," 30,400,000 "," 25,540,000 "," 34,860,000 ", -   ," 22,490,000 "," 17,630,000 "," 26,770,000 ", -   
672," 37,610,000 "," 32,390,000 "," 42,000,000 ", -   ," 23,590,000 "," 18,370,000 "," 27,860,000 ", -   
673," 29,850,000 "," 25,830,000 "," 33,830,000 ", -   ," 19,560,000 "," 15,540,000 "," 23,360,000 ", -   
674," 19,290,000 "," 15,010,000 ", -   , -   ," 18,810,000 "," 14,540,000 ", -   , -   
675," 42,300,000 "," 39,060,000 ", -   , -   ," 23,140,000 "," 19,900,000 ", -   , -   
676," 23,990,000 "," 18,830,000 "," 27,500,000 ", -   ," 22,610,000 "," 17,460,000 "," 26,130,000 ", -   
677," 17,540,000 "," 12,000,000 "," 20,490,000 ", -   ," 17,540,000 "," 12,000,000 "," 20,490,000 ", -   
678," 32,920,000 "," 29,460,000 ", -   , -   ," 19,290,000 "," 15,830,000 ", -   , -   
679," 22,110,000 "," 18,300,000 "," 25,930,000 ", -   ," 16,800,000 "," 13,000,000 "," 20,450,000 ", -   
680," 35,480,000 "," 31,250,000 "," 39,580,000 ", -   ," 24,110,000 "," 19,880,000 "," 28,090,000 ", -   
681," 23,410,000 "," 18,960,000 ", -   , -   ," 19,850,000 "," 15,840,000 ", -   , -   
682," 21,050,000 "," 16,930,000 "," 24,810,000 ", -   ," 16,330,000 "," 12,210,000 "," 19,910,000 ", -   
683," 19,350,000 "," 16,200,000 "," 24,140,000 ", -   ," 14,510,000 "," 11,360,000 "," 19,120,000 ", -   
684," 18,600,000 "," 14,000,000 "," 22,170,000 ", -   ," 15,520,000 "," 10,920,000 "," 18,920,000 ", -   
685," 24,090,000 "," 19,140,000 "," 27,820,000 ", -   ," 18,270,000 "," 13,320,000 "," 21,820,000 ", -   
